name                                                 pre fit                        b-only fit                           s+b fit         rho
CMS_htt_zttNorm                                0.00 +/- 0.99    +0.33 +/- 0.70 (+0.34sig, 0.70)    +0.32 +/- 0.69 (+0.32sig, 0.69)       +0.19
CMS_htt_ztt_extrap_vbf                         0.00 +/- 0.99    +0.04 +/- 0.74 (+0.04sig, 0.75)    +0.04 +/- 0.77 (+0.04sig, 0.77)       +0.27
CMS_hww_fakes_em                               0.00 +/- 0.99    +0.34 +/- 0.65 (+0.34sig, 0.65)    +0.34 +/- 0.63 (+0.35sig, 0.63)       +0.02
CMS_scale_j                                    0.00 +/- 0.99    -0.60 +/- 0.76 (-0.61sig, 0.77)    -0.61 +/- 0.75 (-0.62sig, 0.76)       +0.07
CMS_scale_t                                    0.00 +/- 0.99    -0.96 +/- 0.17 (-0.96sig, 0.17)    -0.96 +/- 0.19 (-0.96sig, 0.19)       -0.05
CMS_scale_u                                    0.00 +/- 0.99    +0.12 +/- 0.99 (+0.12sig, 1.00)    +0.12 +/- 0.99 (+0.12sig, 1.00)       -0.01
QCDscale_ggH                                   0.00 +/- 0.99    +0.00 +/- 0.99 (+0.00sig, 1.00)    -0.00 +/- 0.99 (-0.00sig, 1.00)       +0.00
QCDscale_ggH2in                                0.00 +/- 0.99    +0.00 +/- 0.99 (+0.00sig, 1.00)    -0.00 +/- 1.00 (-0.00sig, 1.01)       +0.11
QCDscale_qqH                                   0.00 +/- 0.99    +0.00 +/- 0.99 (+0.00sig, 1.00)    -0.00 +/- 0.99 (-0.00sig, 1.00)       +0.01
UEPS                                           0.00 +/- 0.99    +0.00 +/- 0.99 (+0.00sig, 1.00)    +0.00 +/- 0.99 (+0.00sig, 1.00)       +0.03
lumi                                           0.00 +/- 0.99    -0.14 +/- 0.99 (-0.14sig, 1.00)    -0.14 +/- 0.99 (-0.14sig, 1.00)       +0.06
pdf_gg                                         0.00 +/- 0.99    +0.00 +/- 0.99 (+0.00sig, 1.00)    -0.00 +/- 0.99 (-0.00sig, 1.00)       +0.03
pdf_qqbar                                      0.00 +/- 0.99    +0.00 +/- 0.99 (+0.00sig, 1.00)    -0.00 +/- 0.99 (-0.00sig, 1.00)       +0.01
r                                              [0.00, 20.00]                              n/a                     +0.00 +/- 3.32       +1.00
